id,pagina,page_id,fecha_hora_guayaquil,fecha_guayaquil,evento,fase,formato,interacciones_publicas,reacciones,comentarios,compartidos,temas,tiene_url,tiene_telefono,tiene_precio,tiene_fecha,tiene_cta,longitud_texto,texto_normalizado,mensaje,permalink
105221087662733_494967265354778,Carnavales Mushuc Runa,105221087662733,2022-02-26T09:55:37-05:00,2022-02-26,carnaval-2022,en-vivo,added_photos,314,304,2,8,artistas-musica|cultura-identidad,False,False,False,False,True,354,"qué noche la de anoche el rock se apoderó de nuestro mega escenario intercultural. entregamos un reconocimiento especial a la banda bajo sueños, por su gran participación artística en la segunda expo feria nacional mushuc runa. nos comprometemos a entregar los mejores shows en nuestro mega escenario. laferiamasgrandedelecuador","¡Qué noche la de anoche! 🤪😎 El rock se apoderó de nuestro mega escenario intercultural. 🎶🎸👨🏻‍🎤🔥  Entregamos un reconocimiento especial a la banda bajo sueños, por su gran participación artística en la Segunda Expo Feria Nacional Mushuc Runa. 🤜🏻🤛🏻   Nos comprometemos a entregar los mejores shows en nuestro mega escenario. 🎶💥  #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/posts/494967265354778
105221087662733_494878455363659,Carnavales Mushuc Runa,105221087662733,2022-02-26T07:13:55-05:00,2022-02-26,carnaval-2022,en-vivo,added_video,1564,1338,26,200,artistas-musica|acceso-servicio,False,False,False,False,False,181,fue un cierre perfecto hurra bajo sueños cerró la primera noche de shows con una presentación increíble. la disfrutaste coméntanos laferiamasgrandedelecuador,¡Fue un cierre perfecto! 👨🏻‍🎤🎸🤟🏻🎶 ¡hurra!   bajo sueños cerró la primera noche de shows con una presentación increíble. ¿La disfrutaste?   ¡Coméntanos!   #LaFeriaMasGrandeDelEcuador,https://www.facebook.com/1675458624581662/videos/989055062006770
105221087662733_494870122031159,Carnavales Mushuc Runa,105221087662733,2022-02-26T06:53:39-05:00,2022-02-26,carnaval-2022,en-vivo,mobile_status_update,23,23,0,0,artistas-musica,False,False,False,False,False,107,"para todos los gustos. hoy con nosotros, oscar troya live show en la laferiamasgrandedelecuador","Para todos los gustos. 😎 ¡Hoy con nosotros, Oscar Troya! 🎶👏🏻  Live Show 🔈 en la #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/posts/494870122031159
105221087662733_494869332031238,Carnavales Mushuc Runa,105221087662733,2022-02-26T06:51:53-05:00,2022-02-26,carnaval-2022,en-vivo,mobile_status_update,30,29,1,0,expositores-negocios,False,False,False,False,True,97,expositor listo recorre nuestra expo y visítalos. te esperamos laferiamasgrandedelecuador,✅ ¡Expositor Listo!  Recorre nuestra Expo y visítalos. ¡Te esperamos! #LaFeriaMasGrandeDelEcuador,https://www.facebook.com/1675458624581662/posts/494869332031238
105221087662733_494996275351877,Carnavales Mushuc Runa,105221087662733,2022-02-26T10:49:49-05:00,2022-02-26,carnaval-2022,en-vivo,added_video,6882,6275,156,451,artistas-musica|cultura-identidad,False,False,False,False,True,243,"un reconocimiento a la banda ecuatoriana bajo sueños, por su gran participación y entrega en el mega escenario intercultural de la segunda expo feria nacional mushuc runa 2022. noche inolvidable de rock laferiamasgrandedelecuador","🟡 Un reconocimiento a la banda ecuatoriana bajo sueños, por su gran participación y entrega en el Mega Escenario Intercultural de la Segunda Expo Feria Nacional Mushuc Runa 2022.  Noche inolvidable de Rock 🎸🎶🤟🏻👨🏻‍🎤  #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/videos/4764573537004073
105221087662733_494480345403470,Carnavales Mushuc Runa,105221087662733,2022-02-25T17:22:03-05:00,2022-02-25,carnaval-2022,en-vivo,added_photos,208,195,2,11,expositores-negocios|cultura-identidad,False,False,False,True,True,983,"boletín inauguración de la segunda expo feria nacional mushuc runa 2022. este viernes 25 de febrero inició laferiamasgrandedelecuador. en el acto inaugural, la directora del proyecto, karina chango, dio la bienvenida a todos los expositores que desde distintos lugares del país, ofrecen sus productos en los stands adquiridos. de su parte, fernando gavilánez, gobernador de la provincia, felicitó la iniciativa del ab. luis alfonso chango, por abrir espacios de reactivación, e hizo hincapié en la importancia de la vacunación a nivel nacional. finalmente, se declaró inaugurada esta segunda edición, luis alfonso chango, agradeció a todos los ecuatorianos que confían en la marca mushuc runa, por creer y confiar nuevamente en esta iniciativa emprendedora. refirió al sector indígena como el nuevo inspirador del desarrollo productivo y empresarial. te esperamos con los brazos abiertos, del 25 de febrero al 1 de marzo. expoferiamushucruna somosculturaytradición","📃 [#Boletín] Inauguración de la Segunda Expo Feria Nacional Mushuc Runa 2022.  Este viernes (25 de febrero) inició #LaFeriaMasGrandeDelEcuador. En el acto inaugural, la directora del proyecto, Karina Chango, dio la bienvenida a todos los expositores que desde distintos lugares del país, ofrecen sus productos en los stands adquiridos.   De su parte, Fernando Gavilánez, gobernador de la provincia, felicitó la iniciativa del Ab. Luis Alfonso Chango, por abrir espacios de reactivación, e hizo hincapié en la importancia de la vacunación a nivel nacional.  Finalmente, se declaró inaugurada esta segunda edición, Luis Alfonso Chango, agradeció a todos los ecuatorianos que confían en la marca Mushuc Runa, por creer y confiar nuevamente en esta iniciativa emprendedora. Refirió al sector indígena como el nuevo inspirador del desarrollo productivo y empresarial.    Te esperamos con los brazos abiertos, del 25 de febrero al 1 de marzo.   #ExpoFeriaMushucRuna #SomosCulturaYTradición",https://www.facebook.com/1675458624581662/posts/494480345403470
105221087662733_494479425403562,Carnavales Mushuc Runa,105221087662733,2022-02-25T17:20:11-05:00,2022-02-25,carnaval-2022,en-vivo,added_video,660,607,17,36,artistas-musica|cultura-identidad,False,False,False,False,True,252,"chica o rocker, esta publicación es para ti. compartimos un cachito de lo que será bajosueños en el mega escenario. no te lo pierdas prueba de sonido bajo sueños laferiamasgrandedelecuador expoferiamushucruna somosculturaytradición","Chica/o Rocker, esta publicación es para ti. 🤟🏻👨🏻‍🎤 Compartimos un ‘cachito’ de lo que será #BajoSueños en el Mega Escenario. ¡No te lo pierdas!  🎙Prueba de sonido: Bajo Sueños 🎶  #LaFeriaMasGrandeDelEcuador #ExpoFeriaMushucRuna #SomosCulturaYTradición",https://www.facebook.com/1675458624581662/videos/437337794801016
105221087662733_494449065406598,Carnavales Mushuc Runa,105221087662733,2022-02-25T15:59:33-05:00,2022-02-25,carnaval-2022,en-vivo,added_photos,562,383,5,174,artistas-musica,False,False,False,False,True,164,"programación inició nuestra expo feria te esperamos y esta noche, nuestros shows artísticos revisa nuestra agenda y ven a laferiamasgrandedelecuador","🟤 #PROGRAMACIÓN | Inició nuestra Expo Feria ¡Te esperamos! 😎 y esta noche, nuestros shows artísticos 🎶  Revisa nuestra agenda ⤵️ y ven a #LaFeriaMasGrandeDelEcuador",https://www.facebook.com/1675458624581662/posts/494449065406598
105221087662733_494441015407403,Carnavales Mushuc Runa,105221087662733,2022-02-25T15:40:58-05:00,2022-02-25,carnaval-2022,en-vivo,added_video,17,17,0,0,cultura-identidad|confianza-operacion|comunidad-prueba|patrocinio-alianzas,False,False,False,False,False,181,auspiciantes oficiales de la segunda expo feria nacional mushuc runa. gracias por formar parte de laferiamasgrandedelecuador expoferiamushucruna somosculturaytradición,🟡 Auspiciantes oficiales de la Segunda Expo Feria Nacional Mushuc Runa. Gracias por formar parte de #LaFeriaMasGrandeDelEcuador   🤜🏻🤛🏻   #ExpoFeriaMushucRuna #SomosCulturaYTradición,https://www.facebook.com/1675458624581662/videos/481812377001666
105221087662733_494434935408011,Carnavales Mushuc Runa,105221087662733,2022-02-25T15:24:07-05:00,2022-02-25,carnaval-2022,en-vivo,added_photos,135,129,1,5,expositores-negocios|cultura-identidad|comunidad-prueba,False,False,False,True,True,353,"gran inicio de la segunda expo feria nacional mushuc runa. gracias a los amigos de los medios de comunicación por la cobertura. acá, ecuavisa entrevistando al mentor de este gran proyectos. el reportaje estará no te lo pierdas te esperamos del 25 de febrero al 1 de marzo. laferiamasgrandedelecuador somosculturaytradicion expoferiamushucruna","⚪️ Gran inicio de la Segunda Expo Feria Nacional Mushuc Runa. Gracias a los amigos de los medios de comunicación por la cobertura. Acá, Ecuavisa entrevistando al mentor de este gran proyectos. El reportaje estará 🔥 ¡No te lo pierdas!  Te esperamos del 25 de febrero al 1 de marzo. #LaFeriaMasGrandeDelEcuador #SomosCulturaYTradicion #ExpoFeriaMushucRuna",https://www.facebook.com/1675458624581662/posts/494434935408011
105221087662733_494399712078200,Carnavales Mushuc Runa,105221087662733,2022-02-25T14:00:05-05:00,2022-02-25,carnaval-2022,en-vivo,added_video,346,322,5,19,cultura-identidad,False,False,False,True,True,268,"somos la mejor opción para este feriado y nuestra amiga, alejandra sánchez, lo sabe. te esperamos desde el 25 de febrero al 1 de marzo. juntos reactivemos la economía del país. te esperamos laferiamasgrandedelecuador expoferiamushucruna somosculturaytradicion","Somos la mejor opción para este feriado y nuestra amiga, Alejandra Sánchez, lo sabe. Te esperamos desde el 25 de febrero al 1 de marzo. Juntos reactivemos la economía del país. ¡Te esperamos! 🙌🏻  #LaFeriaMasGrandeDelEcuador #ExpoFeriaMushucRuna #SomosCulturaYTradicion",https://www.facebook.com/1675458624581662/videos/442040394373535
105221087662733_494323025419202,Carnavales Mushuc Runa,105221087662733,2022-02-25T11:27:46-05:00,2022-02-25,carnaval-2022,en-vivo,mobile_status_update,6,6,0,0,sin-tema-detectado,False,False,False,False,False,82,modo expoferiamushucruna laferiaferiamasgrandedelecuador los esperamos,😎🔥 Modo: ExpoFeriaMushucRuna #LaFeriaFeriaMasGrandeDelEcuador   ¡Los esperamos! 👏🏻,https://www.facebook.com/1675458624581662/posts/494323025419202
105221087662733_494318518752986,Carnavales Mushuc Runa,105221087662733,2022-02-25T11:18:52-05:00,2022-02-25,carnaval-2022,en-vivo,mobile_status_update,10,9,0,1,expositores-negocios,False,False,False,False,False,106,expositor listo megakons s.a. ya está en nuestros patios. visítalos laferiamasgrandedelecuador,✅ ¡Expositor Listo!  Megakons S.A. Ya está en nuestros patios. 🤩 ¡Visítalos!   #LaFeriaMasGrandeDelEcuador,https://www.facebook.com/1675458624581662/posts/494318518752986
105221087662733_494308572087314,Carnavales Mushuc Runa,105221087662733,2022-02-25T10:58:44-05:00,2022-02-25,carnaval-2022,en-vivo,added_video,187,167,8,12,confianza-operacion,False,False,False,False,True,124,12h00 inauguración oficial de la segunda expo feria nacional mushuc runa. te esperamos laferiamasgrandedelecuador,🕒 12H00 | Inauguración oficial de la Segunda Expo Feria Nacional Mushuc Runa.   ¡Te esperamos!   #LaFeriaMasGrandeDelEcuador,https://www.facebook.com/1675458624581662/videos/681524609703818
105221087662733_494040625447442,Carnavales Mushuc Runa,105221087662733,2022-02-25T01:08:17-05:00,2022-02-25,carnaval-2022,en-vivo,added_photos,389,353,7,29,artistas-musica|cultura-identidad,False,False,False,False,False,226,"01 00 nuestro megaescenario casi listo , continuamos ultimando detalles para que disfrutes de los mejores shows artísticos del centro del país. laferiamasgrandedelecuador expoferiamushucruna somosculturaytradicion","[01:00] Nuestro #MegaEscenario casi listo ✅🤩, continuamos ultimando detalles para que disfrutes de los mejores shows artísticos del centro del país. 🇪🇨🎶  #LaFeriaMasGrandeDelEcuador #ExpoFeriaMushucRuna #SomosCulturaYTradicion",https://www.facebook.com/1675458624581662/posts/494040625447442
105221087662733_494018448782993,Carnavales Mushuc Runa,105221087662733,2022-02-25T00:12:05-05:00,2022-02-25,carnaval-2022,en-vivo,added_photos,24,23,0,1,cultura-identidad|acceso-servicio|confianza-operacion,False,False,False,False,False,214,"debemos cuidarnos es responsabilidad de todos. usa mascarilla, lleva contigo desinfectante, y sigue las medidas de bioseguridad. laferiamasgrandedelecuador expoferiamushucruna somosculturaytradicion","⚪️ ¡Debemos cuidarnos! 👍🏻  Es responsabilidad de todos. Usa mascarilla, lleva contigo desinfectante, y sigue las medidas de bioseguridad. ☺️  #LaFeriaMasGrandeDelEcuador #ExpoFeriaMushucRuna #SomosCulturaYTradicion",https://www.facebook.com/1675458624581662/posts/494018448782993
105221087662733_493909932127178,Carnavales Mushuc Runa,105221087662733,2022-02-24T19:39:36-05:00,2022-02-24,carnaval-2022,urgencia,mobile_status_update,17,16,0,1,expositores-negocios|cultura-identidad,False,False,False,False,False,231,"expositor listo vehicentro la empresa número 1 a nivel nacional de la marca sinotruk, ya está en la segunda expo feria nacional mushuc runa laferiamasgrandedelecuador visítalos expoferiamushucruna somosculturaytradición","✅ ¡Expositor Listo!  Vehicentro La empresa número 1 a nivel nacional de la marca SINOTRUK, ya está en la Segunda Expo Feria Nacional Mushuc Runa #LaFeriaMasGrandeDelEcuador ¡Visítalos!   #ExpoFeriaMushucRuna #SomosCulturaYTradición",https://www.facebook.com/1675458624581662/posts/493909932127178
105221087662733_493907625460742,Carnavales Mushuc Runa,105221087662733,2022-02-24T19:32:05-05:00,2022-02-24,carnaval-2022,urgencia,added_video,17,17,0,0,expositores-negocios|cultura-identidad,False,False,False,True,False,311,"expositor listo sombreros andino empresa dedicada a la fabricación y comercialización de sombreros para hombres y mujeres, ya están en la segunda expo feria nacional mushuc runa laferiamasgrandedelecuador visítalos en el stand 64 de la zona de comercio. expoferiamushucruna somosculturaytradición","✅ ¡Expositor Listo!  Sombreros Andino empresa dedicada a la fabricación y comercialización de sombreros para hombres y mujeres, ya están en la Segunda Expo Feria Nacional Mushuc Runa #LaFeriaMasGrandeDelEcuador   ¡Visítalos en el STAND #64 de la Zona de Comercio.    #ExpoFeriaMushucRuna #SomosCulturaYTradición",https://www.facebook.com/1675458624581662/videos/299914505566461
105221087662733_493836088801229,Carnavales Mushuc Runa,105221087662733,2022-02-24T16:06:20-05:00,2022-02-24,carnaval-2022,urgencia,added_photos,42,34,0,8,cultura-identidad|acceso-servicio,False,False,False,False,True,266,"no te pierdas nuestra expo feria 2022 estamos esperándote con los brazos abiertos en estos cinco días de feriado. disfruta, pasea y consume lo nuestro . te esperamos 09h00 a 23h00 laferiamasgrandedelecuador expoferiamushucruna somosculturaytradición","🟡 ¡No te pierdas nuestra Expo Feria 2022! Estamos esperándote con los brazos abiertos en estos cinco días de feriado. Disfruta, pasea y consume lo nuestro 🇪🇨.  ¡Te esperamos!  🕑 09H00 a 23H00   #LaFeriaMasGrandeDelEcuador #ExpoFeriaMushucRuna #SomosCulturaYTradición",https://www.facebook.com/1675458624581662/posts/493836088801229
105221087662733_493833265468178,Carnavales Mushuc Runa,105221087662733,2022-02-24T16:00:03-05:00,2022-02-24,carnaval-2022,urgencia,added_video,65,46,0,19,cultura-identidad|acceso-servicio,True,False,False,False,False,259,"cómo llegar a la expo feria mushuc runa, si tu ruta es por el camino real esta guía te servirá. dirígete a través del siguiente enlace laferiamasgrandedelecuador expoferiamushucruna somosculturaytradición","¿Cómo llegar a la Expo Feria Mushuc Runa, si tu ruta es por el ‘Camino Real’? Esta guía te servirá.   👉Dirígete a través del siguiente enlace: https://expoferiamushucruna.com/ubicanos/   #LaFeriaMasGrandeDelEcuador #ExpoFeriaMushucRuna #SomosCulturayTradición",https://www.facebook.com/1675458624581662/videos/2165644366917376
